Genome	Genome ID	Accession	BRC ID	RefSeq Locus Tag	Alt Locus Tag	Feature ID	Annotation	Feature Type	Start	End	Length	Strand	FIGfam ID	PATRIC genus-specific families (PLfams)	PATRIC cross-genus families (PGfams)	Protein ID	AA Length	Gene Symbol	Product	GO
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2657"	"BT_2606"	"VBIBacThe70966_2657"	"PATRIC.226186.12.NC_004663.CDS.3247085.3248092.fwd"	"PATRIC"	"CDS"	3247085	3248092	1008	"+"	"FIG00638284"	"PLF_816_00017951"	"PGF_08225224"	"NP_811519.1"	335		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2658"	"BT_2607"	"VBIBacThe70966_2658"	"PATRIC.226186.12.NC_004663.CDS.3248177.3248851.rev"	"PATRIC"	"CDS"	3248177	3248851	675	"-"	"FIG00072244"	"PLF_816_00016081"	"PGF_00418970"	"NP_811520.1"	224		"Conjugative transposon protein TraD"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2659"	"BT_2609"	"VBIBacThe70966_2659"	"PATRIC.226186.12.NC_004663.CDS.3249310.3250068.rev"	"PATRIC"	"CDS"	3249310	3250068	759	"-"	"FIG00081441"	"PLF_816_00021198"	"PGF_00418954"	"NP_811522.1"	252		"Conjugative transposon protein TraA"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2660"	"BT_2612"	"VBIBacThe70966_2660"	"PATRIC.226186.12.NC_004663.CDS.3251011.3251340.fwd"	"PATRIC"	"CDS"	3251011	3251340	330	"+"	"FIG00061602"	"PLF_816_00008102"	"PGF_01692776"	"NP_811525.1"	109		"hypothetical protein clusted with conjugative transposons, BF0131"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2661"	"BT_2613"	"VBIBacThe70966_2661"	"PATRIC.226186.12.NC_004663.CDS.3251325.3252581.fwd"	"PATRIC"	"CDS"	3251325	3252581	1257	"+"	"FIG00049521"	"PLF_816_00004700"	"PGF_00040434"	"NP_811526.1"	418		"Putative conjugative transposon mobilization protein BF0132"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2662"	"BT_2614"	"VBIBacThe70966_2662"	"PATRIC.226186.12.NC_004663.CDS.3252620.3254665.fwd"	"PATRIC"	"CDS"	3252620	3254665	2046	"+"	"FIG00051483"	"PLF_816_00000002"	"PGF_00605711"	"NP_811527.1"	681		"Putative mobilization protein BF0133"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2663"	"BT_2615"	"VBIBacThe70966_2663"	"PATRIC.226186.12.NC_004663.CDS.3254829.3256121.rev"	"PATRIC"	"CDS"	3254829	3256121	1293	"-"	"FIG00446664"	"PLF_816_00012104"	"PGF_04664292"	"NP_811528.1"	430		"Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2664"	"BT_2617"	"VBIBacThe70966_2664"	"PATRIC.226186.12.NC_004663.CDS.3256696.3258090.rev"	"PATRIC"	"CDS"	3256696	3258090	1395	"-"	"FIG00446664"	"PLF_816_00005219"	"PGF_04664292"	"NP_811530.1"	464		"Retron-type RNA-directed DNA polymerase (EC 2.7.7.49)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2665"	"BT_2618"	"VBIBacThe70966_2665"	"PATRIC.226186.12.NC_004663.CDS.3258569.3259849.rev"	"PATRIC"	"CDS"	3258569	3259849	1281	"-"	"FIG00004172"	"PLF_816_00016355"	"PGF_09666309"	"NP_811531.1"	426		"Two-component transcriptional response regulator, LuxR family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2666"	"BT_2619"	"VBIBacThe70966_2666"	"PATRIC.226186.12.NC_004663.CDS.3259854.3262226.rev"	"PATRIC"	"CDS"	3259854	3262226	2373	"-"	"FIG01361308"	"PLF_816_00017755"	"PGF_12870553"	"NP_811532.1"	790		"Two-component system sensor histidine kinase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.283"	"BT_0281"	"VBIBacThe70966_0283"	"PATRIC.226186.12.NC_004663.CDS.326008.326649.rev"	"PATRIC"	"CDS"	326008	326649	642	"-"	"FIG01326599"	"PLF_816_00013288"	"PGF_00039245"	"NP_809194.1"	213		"Putative DNA-binding protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2667"	"BT_2620"	"VBIBacThe70966_2667"	"PATRIC.226186.12.NC_004663.CDS.3262908.3264857.rev"	"PATRIC"	"CDS"	3262908	3264857	1950	"-"	"FIG00745599"	"PLF_816_00050613"	"PGF_10437411"	"NP_811533.1"	649		"alpha-glucosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2668"	"BT_2621"	"VBIBacThe70966_2668"	"PATRIC.226186.12.NC_004663.CDS.3264883.3266202.rev"	"PATRIC"	"CDS"	3264883	3266202	1320	"-"	"FIG00638284"	"PLF_816_00043342"	"PGF_00411388"	"NP_811534.1"	439		"putative xylanase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2669"	"BT_2622"	"VBIBacThe70966_2669"	"PATRIC.226186.12.NC_004663.CDS.3266202.3268370.rev"	"PATRIC"	"CDS"	3266202	3268370	2169	"-"	"FIG01304085"	"PLF_816_00073328"	"PGF_00067000"	"NP_811535.1"	722		"Xylan alpha-1,2-glucuronosidase (EC 3.2.1.131)"	"GO:0033939|xylan alpha-1,2-glucuronosidase activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2670"	"BT_2623"	"VBIBacThe70966_2670"	"PATRIC.226186.12.NC_004663.CDS.3268467.3270020.rev"	"PATRIC"	"CDS"	3268467	3270020	1554	"-"	"FIG00895292"	"PLF_816_00114271"	"PGF_00406282"	"NP_811536.1"	517		"putative alpha-1,6-mannanase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.284"	"BT_0282"	"VBIBacThe70966_0284"	"PATRIC.226186.12.NC_004663.CDS.326882.328246.fwd"	"PATRIC"	"CDS"	326882	328246	1365	"+"	"FIG00638284"	"PLF_816_00008711"	"PGF_03990072"	"NP_809195.1"	454		"Putative helicase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2671"	"BT_2624"	"VBIBacThe70966_2671"	"PATRIC.226186.12.NC_004663.CDS.3270036.3271001.rev"	"PATRIC"	"CDS"	3270036	3271001	966	"-"	"FIG00638284"	"PLF_816_00115472"	"PGF_08225224"	"NP_811537.1"	321		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2672"	"BT_2625"	"VBIBacThe70966_2672"	"PATRIC.226186.12.NC_004663.CDS.3271013.3272959.rev"	"PATRIC"	"CDS"	3271013	3272959	1947	"-"	"FIG00638284"	"PLF_816_00114395"	"PGF_04922998"	"NP_811538.1"	648		"Cell surface glycan-binding lipoprotein, utilization system for glycans and polysaccharides (PUL), SusD family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2673"	"BT_2626"	"VBIBacThe70966_2673"	"PATRIC.226186.12.NC_004663.CDS.3273006.3276110.rev"	"PATRIC"	"CDS"	3273006	3276110	3105	"-"	"FIG01260980"	"PLF_816_00120124"	"PGF_02755714"	"NP_811539.1"	1034		"Outer membrane TonB-dependent transporter, utilization system for glycans and polysaccharides (PUL), SusC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2674"	"BT_2627"	"VBIBacThe70966_2674"	"PATRIC.226186.12.NC_004663.CDS.3276144.3277448.rev"	"PATRIC"	"CDS"	3276144	3277448	1305	"-"	"FIG00638284"	"PLF_816_00112978"	"PGF_00861082"	"NP_811540.1"	434		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2675"	"BT_2628"	"VBIBacThe70966_2675"	"PATRIC.226186.12.NC_004663.CDS.3277939.3281976.rev"	"PATRIC"	"CDS"	3277939	3281976	4038	"-"	"FIG01428355"	"PLF_816_00005537"	"PGF_10341126"	"NP_811541.1"	1345		"DNA-binding response regulator, AraC family"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2676"	"BT_2629"	"VBIBacThe70966_2676"	"PATRIC.226186.12.NC_004663.CDS.3282187.3284469.fwd"	"PATRIC"	"CDS"	3282187	3284469	2283	"+"	"FIG00004078"	"PLF_816_00000015"	"PGF_00045730"	"NP_811542.1"	760		"Alpha-1,2-mannosidase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2677"	"BT_2630"	"VBIBacThe70966_2677"	"PATRIC.226186.12.NC_004663.CDS.3284523.3285473.fwd"	"PATRIC"	"CDS"	3284523	3285473	951	"+"	"FIG00638284"	"PLF_816_00007536"	"PGF_00071046"	"NP_811543.1"	316		"Bacillopeptidase F precursor (EC 3.4.21.-)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.285"	"BT_0284"	"VBIBacThe70966_0285"	"PATRIC.226186.12.NC_004663.CDS.328493.329944.fwd"	"PATRIC"	"CDS"	328493	329944	1452	"+"	"FIG00495806"	"PLF_816_00029641"	"PGF_00861648"	"NP_809197.1"	483		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2678"	"BT_2631"	"VBIBacThe70966_2678"	"PATRIC.226186.12.NC_004663.CDS.3285526.3286683.fwd"	"PATRIC"	"CDS"	3285526	3286683	1158	"+"	"FIG00895292"	"PLF_816_00006247"	"PGF_00887776"	"NP_811544.1"	385		"Putative hydrolase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2679"	"BT_2632"	"VBIBacThe70966_2679"	"PATRIC.226186.12.NC_004663.CDS.3286743.3288188.fwd"	"PATRIC"	"CDS"	3286743	3288188	1446	"+"	"FIG01407043"	"PLF_816_00005913"	"PGF_08225224"	"NP_811545.1"	481		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2680"	"BT_2634"	"VBIBacThe70966_2680"	"PATRIC.226186.12.NC_004663.CDS.3288975.3289982.rev"	"PATRIC"	"CDS"	3288975	3289982	1008	"-"	"FIG01346940"	"PLF_816_00114555"	"PGF_06522412"	"NP_811547.1"	335		"Integrase/recombinase, RitC"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2681"	"BT_2639"	"VBIBacThe70966_2681"	"PATRIC.226186.12.NC_004663.CDS.3291337.3292290.rev"	"PATRIC"	"CDS"	3291337	3292290	954	"-"	"FIG00638284"	"PLF_816_00112830"	"PGF_06802031"	"NP_811552.1"	317		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2682"		"VBIBacThe70966_2682"	"PATRIC.226186.12.NC_004663.CDS.3292567.3292686.fwd"	"PATRIC"	"CDS"	3292567	3292686	120	"+"		"PLF_816_00067735"	"PGF_00893058"		39		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2683"	"BT_2642"	"VBIBacThe70966_2683"	"PATRIC.226186.12.NC_004663.CDS.3293837.3295642.fwd"	"PATRIC"	"CDS"	3293837	3295642	1806	"+"	"FIG01407103"	"PLF_816_00006964"	"PGF_00863934"	"NP_811555.1"	601		"Hypothetical protein BF1253"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2684"	"BT_2643"	"VBIBacThe70966_2684"	"PATRIC.226186.12.NC_004663.CDS.3295689.3295964.fwd"	"PATRIC"	"CDS"	3295689	3295964	276	"+"	"FIG00638284"	"PLF_816_00019884"	"PGF_00211857"	"NP_811556.1"	91		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2685"	"BT_2644"	"VBIBacThe70966_2685"	"PATRIC.226186.12.NC_004663.CDS.3296059.3297819.fwd"	"PATRIC"	"CDS"	3296059	3297819	1761	"+"	"FIG00000578"	"PLF_816_00014897"	"PGF_00421875"	"NP_811557.1"	586		"DNA topoisomerase III, Bacteroidales-type (EC 5.99.1.2)"	"GO:0003917|DNA topoisomerase type I activity"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2686"		"VBIBacThe70966_2686"	"PATRIC.226186.12.NC_004663.CDS.3297842.3298012.fwd"	"PATRIC"	"CDS"	3297842	3298012	171	"+"	"FIG00638284"	"PLF_816_00022221"	"PGF_00857453"		56		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2687"		"VBIBacThe70966_2687"	"PATRIC.226186.12.NC_004663.CDS.3298585.3299088.rev"	"PATRIC"	"CDS"	3298585	3299088	504	"-"		"PLF_816_00034813"	"PGF_07521987"		167		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2688"	"BT_2645"	"VBIBacThe70966_2688"	"PATRIC.226186.12.NC_004663.CDS.3299042.3299647.fwd"	"PATRIC"	"CDS"	3299042	3299647	606	"+"	"FIG00638284"	"PLF_816_00013434"	"PGF_08225224"	"NP_811558.1"	201		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2689"	"BT_2646"	"VBIBacThe70966_2689"	"PATRIC.226186.12.NC_004663.CDS.3299669.3299890.fwd"	"PATRIC"	"CDS"	3299669	3299890	222	"+"	"FIG00638284"	"PLF_816_00015330"	"PGF_00092314"	"NP_811559.1"	73		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2690"	"BT_2647"	"VBIBacThe70966_2690"	"PATRIC.226186.12.NC_004663.CDS.3299935.3301041.fwd"	"PATRIC"	"CDS"	3299935	3301041	1107	"+"	"FIG00638284"	"PLF_816_00017848"	"PGF_12759739"	"NP_811560.1"	368		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2691"	"BT_2648"	"VBIBacThe70966_2691"	"PATRIC.226186.12.NC_004663.CDS.3301054.3301755.fwd"	"PATRIC"	"CDS"	3301054	3301755	702	"+"	"FIG00638284"	"PLF_816_00015227"	"PGF_00179969"	"NP_811561.1"	233		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.286"	"BT_0285"	"VBIBacThe70966_0286"	"PATRIC.226186.12.NC_004663.CDS.330174.331592.fwd"	"PATRIC"	"CDS"	330174	331592	1419	"+"	"FIG00002161"	"PLF_816_00013267"	"PGF_10384183"	"NP_809198.1"	472		"MotA/TolQ/ExbB proton channel family protein"	"GO:0006810|transport;GO:0008565|protein transporter activity;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2692"	"BT_2649"	"VBIBacThe70966_2692"	"PATRIC.226186.12.NC_004663.CDS.3301752.3302549.fwd"	"PATRIC"	"CDS"	3301752	3302549	798	"+"	"FIG01410522"	"PLF_816_00017678"	"PGF_00056460"	"NP_811562.1"	265		"ThiF family protein, ubiquitin-activating enzyme"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2693"	"BT_2650"	"VBIBacThe70966_2693"	"PATRIC.226186.12.NC_004663.CDS.3302647.3303348.rev"	"PATRIC"	"CDS"	3302647	3303348	702	"-"	"FIG01351835"	"PLF_816_00019170"	"PGF_08146935"	"NP_811563.1"	233		"Maebl"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2694"	"BT_2651"	"VBIBacThe70966_2694"	"PATRIC.226186.12.NC_004663.CDS.3303406.3303699.rev"	"PATRIC"	"CDS"	3303406	3303699	294	"-"	"FIG00638284"	"PLF_816_00007405"	"PGF_08225224"	"NP_811564.1"	97		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2695"	"BT_2652"	"VBIBacThe70966_2695"	"PATRIC.226186.12.NC_004663.CDS.3304047.3304334.fwd"	"PATRIC"	"CDS"	3304047	3304334	288	"+"	"FIG00638284"	"PLF_816_00016448"	"PGF_00854794"	"NP_811565.1"	95		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2696"	"BT_2653"	"VBIBacThe70966_2696"	"PATRIC.226186.12.NC_004663.CDS.3304345.3304638.fwd"	"PATRIC"	"CDS"	3304345	3304638	294	"+"	"FIG00638284"	"PLF_816_00016582"	"PGF_00119845"	"NP_811566.1"	97		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2697"		"VBIBacThe70966_2697"	"PATRIC.226186.12.NC_004663.CDS.3304731.3304949.rev"	"PATRIC"	"CDS"	3304731	3304949	219	"-"		"PLF_816_00039859"	"PGF_00868671"		72		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2698"	"BT_2654"	"VBIBacThe70966_2698"	"PATRIC.226186.12.NC_004663.CDS.3305330.3306541.fwd"	"PATRIC"	"CDS"	3305330	3306541	1212	"+"	"FIG01316038"	"PLF_816_00043277"	"PGF_00061290"	"NP_811567.1"	403		"Transposase"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2699"	"BT_2655"	"VBIBacThe70966_2699"	"PATRIC.226186.12.NC_004663.CDS.3306623.3309850.rev"	"PATRIC"	"CDS"	3306623	3309850	3228	"-"	"FIG00638284"	"PLF_816_00008438"	"PGF_08225224"	"NP_811568.1"	1075		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2700"	"BT_2656"	"VBIBacThe70966_2700"	"PATRIC.226186.12.NC_004663.CDS.3309896.3310984.rev"	"PATRIC"	"CDS"	3309896	3310984	1089	"-"	"FIG00638284"	"PLF_816_00019717"	"PGF_00858727"	"NP_811569.1"	362		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2701"	"BT_2657"	"VBIBacThe70966_2701"	"PATRIC.226186.12.NC_004663.CDS.3310981.3311997.rev"	"PATRIC"	"CDS"	3310981	3311997	1017	"-"	"FIG00638284"	"PLF_816_00134617"	"PGF_00290659"	"NP_811570.1"	338		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2702"	"BT_2658"	"VBIBacThe70966_2702"	"PATRIC.226186.12.NC_004663.CDS.3312008.3314026.rev"	"PATRIC"	"CDS"	3312008	3314026	2019	"-"	"FIG00638284"	"PLF_816_00008783"	"PGF_08225224"	"NP_811571.1"	672		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2703"	"BT_2659"	"VBIBacThe70966_2703"	"PATRIC.226186.12.NC_004663.CDS.3314081.3315499.rev"	"PATRIC"	"CDS"	3314081	3315499	1419	"-"	"FIG00638284"	"PLF_816_00014017"	"PGF_00013838"	"NP_811572.1"	472		"Immunoreactive 53 kDa antigen PG123"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2704"	"BT_2660"	"VBIBacThe70966_2704"	"PATRIC.226186.12.NC_004663.CDS.3315518.3316108.rev"	"PATRIC"	"CDS"	3315518	3316108	591	"-"	"FIG00638284"	"PLF_816_00042442"	"PGF_08225224"	"NP_811573.1"	196		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2705"		"VBIBacThe70966_2705"	"PATRIC.226186.12.NC_004663.CDS.3316551.3316727.fwd"	"PATRIC"	"CDS"	3316551	3316727	177	"+"		"PLF_816_00043146"	"PGF_00871430"		58		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2706"	"BT_2662"	"VBIBacThe70966_2706"	"PATRIC.226186.12.NC_004663.CDS.3317191.3318828.fwd"	"PATRIC"	"CDS"	3317191	3318828	1638	"+"	"FIG00133767"	"PLF_816_00005668"	"PGF_00046078"	"NP_811575.1"	545		"Alpha-D-galactosidase (melibiase)"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2707"	"BT_2663"	"VBIBacThe70966_2707"	"PATRIC.226186.12.NC_004663.CDS.3318924.3320375.rev"	"PATRIC"	"CDS"	3318924	3320375	1452	"-"	"FIG01233114"	"PLF_816_00005732"	"PGF_00056372"	"NP_811576.1"	483		"Tetratricopeptide repeat family protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2708"	"BT_2664"	"VBIBacThe70966_2708"	"PATRIC.226186.12.NC_004663.CDS.3320412.3321353.rev"	"PATRIC"	"CDS"	3320412	3321353	942	"-"	"FIG00936929"	"PLF_816_00005720"	"PGF_00043229"	"NP_811577.1"	313		"Putative phosphate ABC transporter, phosphate-binding component"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2709"	"BT_2665"	"VBIBacThe70966_2709"	"PATRIC.226186.12.NC_004663.CDS.3321358.3321969.rev"	"PATRIC"	"CDS"	3321358	3321969	612	"-"	"FIG00038726"	"PLF_816_00021520"	"PGF_03453924"	"NP_811578.1"	203		"TonB family protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2710"	"BT_2666"	"VBIBacThe70966_2710"	"PATRIC.226186.12.NC_004663.CDS.3322197.3322850.rev"	"PATRIC"	"CDS"	3322197	3322850	654	"-"	"FIG00017761"	"PLF_816_00000942"	"PGF_05541499"	"NP_811579.1"	217		"Biopolymer transport protein ExbD/TolR"	"GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2711"	"BT_2667"	"VBIBacThe70966_2711"	"PATRIC.226186.12.NC_004663.CDS.3322866.3323471.rev"	"PATRIC"	"CDS"	3322866	3323471	606	"-"	"FIG00017761"	"PLF_816_00000941"	"PGF_05541499"	"NP_811580.1"	201		"Biopolymer transport protein ExbD/TolR"	"GO:0005215|transporter activity;GO:0006810|transport;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2712"	"BT_2668"	"VBIBacThe70966_2712"	"PATRIC.226186.12.NC_004663.CDS.3323501.3324298.rev"	"PATRIC"	"CDS"	3323501	3324298	798	"-"	"FIG00035193"	"PLF_816_00006014"	"PGF_00885473"	"NP_811581.1"	265		"Ferric siderophore transport system, biopolymer transport protein ExbB"	"GO:0006810|transport;GO:0008565|protein transporter activity;GO:0016020|membrane"
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.287"	"BT_0288"	"VBIBacThe70966_0287"	"PATRIC.226186.12.NC_004663.CDS.332427.333950.fwd"	"PATRIC"	"CDS"	332427	333950	1524	"+"	"FIG00638284"	"PLF_816_00013457"	"PGF_00295405"	"NP_809201.1"	507		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2713"	"BT_2672"	"VBIBacThe70966_2713"	"PATRIC.226186.12.NC_004663.CDS.3330557.3330796.fwd"	"PATRIC"	"CDS"	3330557	3330796	240	"+"	"FIG00638284"	"PLF_816_00124410"	"PGF_00378815"	"NP_811584.1"	79		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2714"	"BT_2673"	"VBIBacThe70966_2714"	"PATRIC.226186.12.NC_004663.CDS.3331755.3331946.fwd"	"PATRIC"	"CDS"	3331755	3331946	192	"+"	"FIG00638284"	"PLF_816_00015951"	"PGF_08164854"	"NP_811585.1"	63		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2715"	"BT_2674"	"VBIBacThe70966_2715"	"PATRIC.226186.12.NC_004663.CDS.3331979.3332872.fwd"	"PATRIC"	"CDS"	3331979	3332872	894	"+"	"FIG01306568"	"PLF_816_00012591"	"PGF_01000105"	"NP_811586.1"	297		"Mobile element protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2716"	"BT_2675"	"VBIBacThe70966_2716"	"PATRIC.226186.12.NC_004663.CDS.3334148.3334873.rev"	"PATRIC"	"CDS"	3334148	3334873	726	"-"	"FIG00638284"	"PLF_816_00006560"	"PGF_00256337"	"NP_811587.1"	241		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2717"		"VBIBacThe70966_2717"	"PATRIC.226186.12.NC_004663.CDS.3334882.3334998.fwd"	"PATRIC"	"CDS"	3334882	3334998	117	"+"		"PLF_816_00068478"	"PGF_07684980"		38		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2718"	"BT_2676"	"VBIBacThe70966_2718"	"PATRIC.226186.12.NC_004663.CDS.3334970.3335602.rev"	"PATRIC"	"CDS"	3334970	3335602	633	"-"	"FIG00638284"	"PLF_816_00007455"	"PGF_00324618"	"NP_811588.1"	210		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2719"		"VBIBacThe70966_2719"	"PATRIC.226186.12.NC_004663.CDS.3335625.3336110.rev"	"PATRIC"	"CDS"	3335625	3336110	486	"-"	"FIG00638284"	"PLF_816_00043308"	"PGF_00075559"		161		"hypothetical protein"	
"Bacteroides thetaiotaomicron VPI-5482"	"226186.12"	"NC_004663"	"fig|226186.12.peg.2720"	"BT_2679"	"VBIBacThe70966_2720"	"PATRIC.226186.12.NC_004663.CDS.3336916.3337923.rev"	"PATRIC"	"CDS"	3336916	3337923	1008	"-"	"FIG00731824"	"PLF_816_00005216"	"PGF_00041767"	"NP_811591.1"	335		"Putative ion-channel protein"	
